country,target_date,specification_id,diagnostic_type,fit_status,convergence_status,converged,optimizer_iterations,optimizer_function_calls,optimizer_message,optimizer_gradient_norm,parameters_finite,standard_errors_finite,forecast_valid,forecast_error_message,nobs,effective_nobs,n_params,log_likelihood,aic,aicc,bic,ar_root_minimum,ma_root_minimum,stationarity_ok,invertibility_ok,warning_messages,hard_warning_messages,optimizer_retry_count,residual_burn_in,residual_state_space_loglikelihood_burn,residual_conservative_burn_in,residual_n_effective,residual_adequacy_rejected,residual_rejected,residual_adequacy_reason,residual_rejection_reason,residual_diagnostic_warnings,residual_acf_values,residual_acf_threshold,residual_acf_flagged_lags,residual_ljung_box_statistics,residual_ljung_box_pvalues,status,error_message,analysis_label,runtime_seconds,reused_authoritative,reuse_source,residual_acf_168,residual_acf_168_flagged,worker_pid
Germany,2024-04-15,sarima_p1_d0_q0_P1_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37577,37553,3,-316968.3264943168,633942.6529886336,633942.6536277984,633968.253514276,1.0179880176991138,inf,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,49,24,49,37528,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.6217165282560317, ""2"": 0.22121706205289848, ""3"": -0.019094411702441087, ""4"": -0.05736554145899916, ""5"": -0.015583787937005645, ""6"": 0.054996001643415386, ""7"": 0.08312417323758352, ""8"": 0.07068705757564428, ""9"": 0.043094790406795806, ""10"": 0.01466421086304769, ""11"": -0.000311246321513161, ""12"": 0.0020301828443269943, ""13"": -0.004014565699338555, ""14"": -0.08674747586777665, ""15"": -0.155510428629773, ""16"": -0.16745725543866025, ""17"": -0.10534092334298072, ""18"": -0.04302040446751198, ""19"": 0.002680283541098287, ""20"": -0.0017772072542957958, ""21"": -0.02499050501710507, ""22"": -0.05021542805853531, ""23"": -0.04160675885410329, ""24"": -0.059932690958475664, ""25"": 0.016831591432331067, ""26"": 0.013672934860919856, ""27"": -0.019009236729945228, ""28"": -0.03585023577757935, ""29"": -0.0372936103422372, ""30"": -0.009819258985674892, ""31"": 0.03297047310420451, ""32"": 0.06541466697126411, ""33"": 0.06043286660390627, ""34"": 0.02701729461866586, ""35"": -0.0035981970296188356, ""36"": 0.003019795836670565, ""37"": 0.004008941440082644, ""38"": -0.016367329827602757, ""39"": -0.0393729295092973, ""40"": -0.0446222543079961, ""41"": -0.037843396548662825, ""42"": -0.026735617091959846, ""43"": -0.0004981376097605644, ""44"": 0.020300184356552807, ""45"": 0.013662515515294753, ""46"": -0.07967614933642664, ""47"": -0.24333439663777587, ""48"": -0.3590879449505796}",0.05,"[1, 2, 4, 6, 7, 8, 14, 15, 16, 17, 22, 24, 32, 33, 46, 47, 48]","{""24"": 20176.87153013953, ""48"": 28235.1285281748}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,56.691334948991425,False,,0.7173600899149934,True,635408
Germany,2024-04-15,sarima_p1_d0_q1_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37577,37553,3,-309642.5480049101,619291.0960098202,619291.096648985,619316.6965354626,1.029802831870874,1.7548980280546271,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,37529,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.17973547972494242, ""2"": 0.23902147025480824, ""3"": -0.1097211702868429, ""4"": 0.022709238403728158, ""5"": -0.03966376924033536, ""6"": 0.07787577976612922, ""7"": 0.05590291527540657, ""8"": 0.0687631046097602, ""9"": 0.03946760640088533, ""10"": 0.018071913125594054, ""11"": 0.006445271769341962, ""12"": -0.008769779717026183, ""13"": 0.03630008871858214, ""14"": -0.07086984162891842, ""15"": -0.08022957166447768, ""16"": -0.1327452165297739, ""17"": -0.044116008527361646, ""18"": -0.04824647543706162, ""19"": 0.0389409415350923, ""20"": -0.02331646658466915, ""21"": 0.03105023613926419, ""22"": -0.10782904568994134, ""23"": 0.028550776661507724, ""24"": -0.23577206212926988, ""25"": 0.06728894561002276, ""26"": -0.04368323179615131, ""27"": 0.014853309163772754, ""28"": -0.03155228719221357, ""29"": -0.020313174502747142, ""30"": -0.018306138267668633, ""31"": 0.01428905904836645, ""32"": 0.03762886956946616, ""33"": 0.031050965821737806, ""34"": 0.01681747204846207, ""35"": -0.017411528153131007, ""36"": 0.008417729729899365, ""37"": -0.0006921060985028171, ""38"": -0.0027223802588642147, ""39"": -0.02066193407148909, ""40"": -0.01735701066656097, ""41"": -0.014310126542163836, ""42"": -0.022473601497345758, ""43"": -1.5576904207694685e-05, ""44"": 0.003461331927138435, ""45"": 0.023646555183288977, ""46"": -0.034385024269745594, ""47"": -0.13006241885227462, ""48"": -0.24058267219475515}",0.05,"[1, 2, 3, 6, 7, 8, 14, 15, 16, 22, 24, 25, 47, 48]","{""24"": 8454.941588246918, ""48"": 11823.138349386718}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,8.995710695016896,False,,0.5493582123293983,True,635412
Germany,2024-04-15,sarima_p1_d0_q1_P0_D1_Q1_s24,sarima_fit_and_residual,failed,converged,True,,,,,True,True,True,,37577,37553,4,-304136.7650418866,608281.5300837732,608281.5311490763,608315.664117963,1.0231286224665659,1.006305153347058,True,False,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,50,24,50,37527,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.18560687360093642, ""2"": 0.2181973318618671, ""3"": -0.1366496367644136, ""4"": 0.008567212415332615, ""5"": -0.054303981127293545, ""6"": 0.04536177314984214, ""7"": 0.027098188962763555, ""8"": 0.010378400175745123, ""9"": 0.002354617761670997, ""10"": -0.026791281298716194, ""11"": 0.022085932918227354, ""12"": -0.018586631001785058, ""13"": 0.04802113563374388, ""14"": -0.08665766086295568, ""15"": -0.08094037968097585, ""16"": -0.13165008591281202, ""17"": -0.03269571949941255, ""18"": -0.03659836671216295, ""19"": 0.014562658851480942, ""20"": -0.016305385581046817, ""21"": -0.023839008082446878, ""22"": -0.0006868396372221877, ""23"": 0.06264514118861482, ""24"": 0.22849498707239735, ""25"": 0.09470073974453101, ""26"": 0.051134785159989926, ""27"": -0.04964040247090674, ""28"": -0.014411513522743667, ""29"": -0.04147538410407387, ""30"": 0.0049253700929903525, ""31"": 0.015421419432938534, ""32"": 0.04943438629429451, ""33"": 0.03411961636044983, ""34"": 0.010822270815320202, ""35"": -0.009790369587274014, ""36"": 0.002453801347659168, ""37"": 0.019432625043644458, ""38"": -0.031715076468446166, ""39"": -0.04710863268125714, ""40"": -0.06479443183734074, ""41"": -0.03106412231879896, ""42"": -0.03461235284934853, ""43"": 0.016134124372935658, ""44"": 0.006911473245654277, ""45"": 0.02858347080102568, ""46"": -0.03841964195552991, ""47"": -0.12139880050431524, ""48"": -0.15670969538383567}",0.05,"[1, 2, 3, 5, 14, 15, 16, 23, 24, 25, 26, 40, 47, 48]","{""24"": 7564.244790091914, ""48"": 10266.447306354314}","{""24"": 0.0, ""48"": 0.0}",failed,combined MA roots fail invertibility threshold,enhanced/post-hoc SARIMA robustness analysis,218.23350979899988,False,,,False,635408
Germany,2024-04-15,sarima_p1_d0_q1_P1_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37577,37553,4,-308556.61096157384,617121.2219231477,617121.2229884508,617155.3559573375,1.027561412442963,1.6887624585922898,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,50,24,50,37527,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.19503004441844762, ""2"": 0.23909305639721848, ""3"": -0.12498196139975803, ""4"": 0.019361255410048774, ""5"": -0.04811349353786264, ""6"": 0.07174861001252703, ""7"": 0.048865816199363636, ""8"": 0.05138616208294517, ""9"": 0.028814748190075054, ""10"": 0.004249281065387768, ""11"": 0.011759377541523813, ""12"": -0.013312822962506146, ""13"": 0.04311771721435577, ""14"": -0.07795141207557216, ""15"": -0.0807370400995724, ""16"": -0.13681180969935372, ""17"": -0.03499647586462263, ""18"": -0.043366734071831586, ""19"": 0.036080673340030185, ""20"": -0.023838633853045913, ""21"": 0.016781316006132543, ""22"": -0.07319462935882753, ""23"": 0.04938466117690283, ""24"": -0.07544167591503742, ""25"": 0.0875495590998075, ""26"": -0.00827536641226692, ""27"": -0.0066447021048091585, ""28"": -0.0277585247068633, ""29"": -0.029108575859795052, ""30"": -0.004144897964354781, ""31"": 0.021279333845932263, ""32"": 0.0546220554797002, ""33"": 0.03983335384982027, ""34"": 0.023495329838848604, ""35"": -0.01973450673526838, ""36"": 0.007982198574636678, ""37"": 0.004131998328214705, ""38"": -0.013176319806877423, ""39"": -0.03338068402463679, ""40"": -0.0400786683443263, ""41"": -0.022188592152383228, ""42"": -0.0332840270473893, ""43"": 0.01142744603068463, ""44"": -0.0026050705644988107, ""45"": 0.040106695293434885, ""46"": -0.06581004640191697, ""47"": -0.12847230167326368, ""48"": -0.32854268877257253}",0.05,"[1, 2, 3, 6, 8, 14, 15, 16, 22, 24, 25, 32, 46, 47, 48]","{""24"": 6635.16946763754, ""48"": 12289.192974593128}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,103.57753413799219,False,,0.5918649129823385,True,635412
Germany,2024-04-15,sarima_p1_d0_q2_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37577,37553,4,-307484.94334033283,614977.8866806657,614977.8877459688,615012.0207148555,1.0464047541099701,1.7201095748573594,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,37529,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.023150751998354906, ""2"": 0.042298413144364506, ""3"": 0.03347405890097233, ""4"": -0.05199319814952061, ""5"": 0.004073624170320392, ""6"": 0.06819914437156534, ""7"": 0.05096565264893347, ""8"": 0.049150011841294756, ""9"": 0.03437905037024182, ""10"": 0.02608688373679295, ""11"": -0.005006608004165183, ""12"": -0.0041720007793825025, ""13"": 0.05904850273106134, ""14"": -0.04429619752570882, ""15"": -0.06463957396280773, ""16"": -0.08718968150484767, ""17"": -0.023965011957891934, ""18"": -0.02281901304803982, ""19"": 0.020017030558544376, ""20"": 0.027228153555327483, ""21"": -0.024114059424246388, ""22"": -0.04710739614214879, ""23"": 0.0660417247515287, ""24"": -0.2613237958193848, ""25"": 0.10031937677181466, ""26"": 0.009125320723988932, ""27"": -0.0458284975950119, ""28"": 0.01637689215145899, ""29"": -0.03039862361865589, ""30"": -0.020165969494251174, ""31"": 0.015355333703632353, ""32"": 0.023664599257019733, ""33"": 0.026025379720117217, ""34"": 0.009740039635143426, ""35"": -0.028061484513741554, ""36"": 0.008303263846756564, ""37"": 0.0035765215113431085, ""38"": -0.0065850256363599044, ""39"": -0.02142486465929795, ""40"": -0.011924511611969509, ""41"": -0.01021563197358306, ""42"": -0.02482858522569985, ""43"": -0.002141321559573376, ""44"": -0.0022348845167958755, ""45"": 0.013037919103087495, ""46"": 0.007691747258042488, ""47"": -0.0916071390343461, ""48"": -0.2115318402439028}",0.05,"[4, 6, 7, 13, 15, 16, 23, 24, 25, 47, 48]","{""24"": 4230.192397561724, ""48"": 6898.894677607488}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,9.569251270993846,False,,0.4774147509927497,True,635408
Germany,2024-04-15,sarima_p2_d0_q0_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37577,37553,3,-308360.3895605777,616726.7791211555,616726.7797603203,616752.3796467979,1.100445421053584,inf,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,37529,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.1355656799876176, ""2"": -0.09023341144358907, ""3"": -0.16952543051937927, ""4"": -0.056946502348704756, ""5"": -0.0035860962738270235, ""6"": 0.08194397287629111, ""7"": 0.081612249633078, ""8"": 0.06094438521585533, ""9"": 0.038390020664174636, ""10"": 0.015065538727461074, ""11"": -0.004140003695035381, ""12"": 0.024143719306395715, ""13"": 0.09164904152876475, ""14"": -0.012046647177851541, ""15"": -0.06640482819030338, ""16"": -0.09148494049688886, ""17"": -0.015191494507179541, ""18"": 0.011814938009125583, ""19"": 0.061714416641327416, ""20"": 0.033803036556341114, ""21"": 0.0226353803247062, ""22"": -0.02674967831113179, ""23"": 0.019769079564516897, ""24"": -0.22366492098034657, ""25"": 0.0809108425904236, ""26"": 0.04711901518473321, ""27"": 0.002998903025263384, ""28"": -0.014274127679542949, ""29"": -0.03429480350040783, ""30"": -0.026374240829304115, ""31"": 0.007999158777724827, ""32"": 0.0379033565152683, ""33"": 0.029599593231386334, ""34"": -0.0042101147828482776, ""35"": -0.0397952651457323, ""36"": -0.0007936635777230995, ""37"": 0.0064747303927696655, ""38"": -0.006150636611389987, ""39"": -0.02555724604608346, ""40"": -0.017378231409270067, ""41"": -0.01583986237407992, ""42"": -0.030426047346137127, ""43"": -0.013395280574815703, ""44"": 0.013193622347085756, ""45"": 0.06859555924331254, ""46"": 0.04669330564241037, ""47"": -0.10070759201225024, ""48"": -0.23941906788625422}",0.05,"[1, 2, 3, 4, 6, 7, 8, 13, 15, 16, 19, 24, 25, 45, 47, 48]","{""24"": 5864.090901071524, ""48"": 9311.410067666926}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,,True,/root/electricity-demand-thesis/results/arima_sarima/validation_2024/full_validation,,False,
Germany,2024-04-15,sarima_p2_d0_q0_P1_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37577,37553,4,-307400.5308878507,614809.0617757014,614809.0628410045,614843.1958098912,1.0639645372207165,inf,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,50,24,50,37527,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.16275607527591943, ""2"": -0.10615518626520337, ""3"": -0.19094578060272208, ""4"": -0.06471222364266216, ""5"": -0.002834437846361159, ""6"": 0.08279514520933369, ""7"": 0.08412027092839877, ""8"": 0.050091071188866, ""9"": 0.029328283167656205, ""10"": 0.008635883406731886, ""11"": 0.003979781704188515, ""12"": 0.02921222189576335, ""13"": 0.10061426035698241, ""14"": -0.013340115052260277, ""15"": -0.07256543430327358, ""16"": -0.09301663291537311, ""17"": -0.002168435129019177, ""18"": 0.02425026727104711, ""19"": 0.06356527731433304, ""20"": 0.02593542346252454, ""21"": -0.0001552199453542187, ""22"": -0.041567389356098404, ""23"": 0.02976995419639224, ""24"": -0.06894939997617057, ""25"": 0.0947912445027813, ""26"": 0.03293884873816705, ""27"": -0.024754143421079625, ""28"": -0.02301806369165627, ""29"": -0.036960189059960166, ""30"": -0.015482678689781215, ""31"": 0.017410841867603832, ""32"": 0.051674176005843085, ""33"": 0.03975345650461831, ""34"": -0.0015335557826849848, ""35"": -0.04616413519439645, ""36"": 0.0016925245750430108, ""37"": 0.020701361736492046, ""38"": -0.006934496708505704, ""39"": -0.03545098903398942, ""40"": -0.032158655817492846, ""41"": -0.021488178646233525, ""42"": -0.030818490322363872, ""43"": -0.002758263207639909, ""44"": 0.02295903163555294, ""45"": 0.08653672046666964, ""46"": 0.05032750449879936, ""47"": -0.10367337675809336, ""48"": -0.32154662657918864}",0.05,"[1, 2, 3, 4, 6, 7, 8, 13, 15, 16, 19, 24, 25, 32, 45, 46, 47, 48]","{""24"": 5012.998838727729, ""48"": 10588.39208528632}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,48.609659262001514,False,,0.5815543484716634,True,635408
Germany,2024-04-15,sarima_p2_d0_q1_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37577,37553,4,-307641.6674751928,615291.3349503856,615291.3360156887,615325.4689845755,1.0688244551758275,3.777984208680205,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,37529,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.014275108642890777, ""2"": 0.029191791402460813, ""3"": -0.11967187874157961, ""4"": -0.010102883946583069, ""5"": -0.008765830142561241, ""6"": 0.07448648815994426, ""7"": 0.06338444938982565, ""8"": 0.052572543592038404, ""9"": 0.035070164528420995, ""10"": 0.017417435427100236, ""11"": -0.0006867155563852207, ""12"": 0.005770924401600313, ""13"": 0.07929540814839509, ""14"": -0.031279445260728365, ""15"": -0.052730282146052396, ""16"": -0.09013629132525104, ""17"": -0.010902385377613767, ""18"": -0.00967644519089931, ""19"": 0.04938269992346118, ""20"": 0.009760385433908628, ""21"": 0.024665102422287474, ""22"": -0.05953147298342935, ""23"": 0.06578070584346342, ""24"": -0.25169765637421243, ""25"": 0.10901628410068993, ""26"": 0.006094777541644272, ""27"": -0.000651874011497385, ""28"": -0.011649704398969833, ""29"": -0.027558256598505852, ""30"": -0.01993930203324915, ""31"": 0.0069098233255155, ""32"": 0.03184448563238698, ""33"": 0.023975497044469662, ""34"": 0.0029902792985304835, ""35"": -0.034818176337923785, ""36"": 0.00542482187780841, ""37"": 0.00269562738132311, ""38"": -0.004505002411100352, ""39"": -0.023440428396949098, ""40"": -0.014257692764807156, ""41"": -0.011509295141986165, ""42"": -0.027160719834303806, ""43"": -0.00858580101219533, ""44"": 0.0005548314623667752, ""45"": 0.04335866877587015, ""46"": 0.023416093877775015, ""47"": -0.08602131512565053, ""48"": -0.21605419485588498}",0.05,"[3, 6, 7, 8, 13, 15, 16, 22, 23, 24, 25, 47, 48]","{""24"": 4588.528659726832, ""48"": 7381.564703093432}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,6.501138892985182,False,,0.48940072743940544,True,635408
Germany,2024-04-15,sarima_p2_d0_q1_P1_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37577,37553,5,-306398.8147489005,612807.629497801,612807.6310957981,612850.2970405383,1.0576834519477343,3.2876889453009333,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,51,24,51,37526,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": 0.020292880205054018, ""2"": 0.029100447796868115, ""3"": -0.13827687085834833, ""4"": -0.009258497074225288, ""5"": -0.011671719886916263, ""6"": 0.07163407901733466, ""7"": 0.06350918136607168, ""8"": 0.03773260158009494, ""9"": 0.027610347363221464, ""10"": 0.007459128930634102, ""11"": 0.009508770650150114, ""12"": 0.002826676487122231, ""13"": 0.08977655197532994, ""14"": -0.03705009553654447, ""15"": -0.05341948105890839, ""16"": -0.09354323120983293, ""17"": 0.0038809713664374147, ""18"": -0.0026180083328287322, ""19"": 0.05067479436870409, ""20"": 0.003956259335345097, ""21"": 0.009206262147347901, ""22"": -0.0585263750245305, ""23"": 0.06064985347914844, ""24"": -0.07737100427889135, ""25"": 0.10471260275513104, ""26"": 0.00823131676927047, ""27"": -0.024415842946913804, ""28"": -0.011623956190970007, ""29"": -0.03178320894487262, ""30"": -0.006085271444838702, ""31"": 0.013236050352910861, ""32"": 0.04563885568361476, ""33"": 0.03206858145045666, ""34"": 0.008632197976406285, ""35"": -0.04109422762810542, ""36"": 0.007315646587136234, ""37"": 0.015622913001221896, ""38"": -0.009004704591675995, ""39"": -0.03212551194554699, ""40"": -0.03020369284429694, ""41"": -0.015270792477473703, ""42"": -0.03136981098594309, ""43"": 0.0031136092881647996, ""44"": 0.0011234648590341839, ""45"": 0.05999361248292142, ""46"": 0.00922658893403684, ""47"": -0.06656317142124316, ""48"": -0.3155015373747435}",0.05,"[3, 6, 7, 13, 15, 16, 19, 22, 23, 24, 25, 45, 47, 48]","{""24"": 2587.338210451514, ""48"": 7436.8023793072725}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,31.034537468018243,False,,0.5341885148709556,True,635411
Germany,2024-04-15,sarima_p2_d0_q2_P0_D1_Q0_s24,sarima_fit_and_residual,success,converged,True,,,,,True,True,True,,37577,37553,5,-307364.61406186374,614739.2281237275,614739.2297217246,614781.8956664648,1.057047291170018,2.0973296478509833,True,True,"[""DeprecationWarning: Setting the shape on a NumPy array has been deprecated in NumPy 2.5.\nAs an alternative, you can create a new view using np.reshape (with copy=False if needed).""]",[],0,48,24,48,37529,True,True,joint Ljung-Box and residual ACF rule,joint Ljung-Box and residual ACF rule,[],"{""1"": -0.0005675029310878943, ""2"": 0.001828577781669895, ""3"": -0.007499920340758609, ""4"": -0.01686379234906652, ""5"": -0.00517269637440539, ""6"": 0.06991371375722334, ""7"": 0.05756413385454742, ""8"": 0.043651194389709685, ""9"": 0.035459753600153, ""10"": 0.02532445846395703, ""11"": -0.006929540106134355, ""12"": -0.00094811513294901, ""13"": 0.07138673142527377, ""14"": -0.03568603761284753, ""15"": -0.0587051191501054, ""16"": -0.08072168676436622, ""17"": -0.015098919010817302, ""18"": -0.016989046036815527, ""19"": 0.032626252709433715, ""20"": 0.017382548338218794, ""21"": -0.010195986901510398, ""22"": -0.04119779167515535, ""23"": 0.06934971763363067, ""24"": -0.26012096399935103, ""25"": 0.10651987587349664, ""26"": 0.01610577735411567, ""27"": -0.0342828061192266, ""28"": 0.0037702484965371594, ""29"": -0.024224832427431234, ""30"": -0.020425707568656692, ""31"": 0.009129834016560043, ""32"": 0.02673015615891631, ""33"": 0.024311719821276518, ""34"": 0.0051509826842047616, ""35"": -0.03217838618859413, ""36"": 0.007466367559135195, ""37"": 0.004863712520946756, ""38"": -0.006843828498279624, ""39"": -0.023083222689992147, ""40"": -0.01145500504505433, ""41"": -0.009799638097276152, ""42"": -0.02497399656694485, ""43"": -0.005905464020899248, ""44"": -0.006883977933038923, ""45"": 0.022135139408534326, ""46"": 0.02087250941526232, ""47"": -0.08336410357209158, ""48"": -0.21024359304360646}",0.05,"[6, 7, 13, 15, 16, 23, 24, 25, 47, 48]","{""24"": 3939.6756832672627, ""48"": 6566.843873382857}","{""24"": 0.0, ""48"": 0.0}",completed,,enhanced/post-hoc SARIMA robustness analysis,11.786234638013411,False,,0.473849897152778,True,635412
